,pdf_name,typ,frq,si_app,th_strat,th_meas,mt_uV,th_ri,mt_contr,si_pct,si_pct_min,si_pct_max,mso,stim_co,stim_mo,coil_shp,coil_siz,coil_mo,note,contrib_id,PMID,doi,link
314,Filipovic_2010_ClinNeurophysiol_20350836.pdf,rTMS,1.0,AMT,ML,E,200.0,5_10,0.2,99.0,,,43.650000000000006,MagSti,R,F8,70.0,,mt_uV: or 300; si_pct: just below the active motor threshold,1,20350836,10.1016/j.clinph.2010.01.031,https://doi.org/10.1016/j.clinph.2010.01.031
315,Havrankova_2010_NeuroEndocrinolLett_20150883.pdf,rTMS,1.0,AMT,ML,E,150.0,0.5,0.3,90.0,,,36.24545454545455,MagSti,R,F8,70.0,AC,MSO individual,1,20150883,,https://doi.org/None
316,Huang_2010_MovDisord_20309999.pdf,cTBS,,AMT,ML,E,200.0,5_10,,80.0,,,,MagSti,R2,F8,70.0,,protocol: 300 pulses; group: WC,1,20309999,10.1002/mds.22814,https://doi.org/10.1002/mds.22814
317,Huang_2010_MovDisord_20309999.pdf,cTBS,,AMT,ML,E,200.0,5_10,,80.0,,,,MagSti,R2,F8,70.0,,protocol: 600 pulses; group: WC,1,20309999,10.1002/mds.22814,https://doi.org/10.1002/mds.22814
318,Huang_2010_MovDisord_20309999.pdf,cTBS,,AMT,ML,E,200.0,5_10,,80.0,,,,MagSti,R2,F8,70.0,,protocol: 300 pulses; group: control,1,20309999,10.1002/mds.22814,https://doi.org/10.1002/mds.22814
319,Huang_2010_MovDisord_20309999.pdf,cTBS,,AMT,ML,E,200.0,5_10,,80.0,,,,MagSti,R2,F8,70.0,,protocol: 600 pulses; group: control,1,20309999,10.1002/mds.22814,https://doi.org/10.1002/mds.22814
320,Hwang_2010_BrainRes_20226772.pdf,rTMS,10.0,MT,CITE,,,,,90.0,,,,MagSti,200,F8,,,,1,20226772,10.1016/j.brainres.2010.03.013,https://doi.org/10.1016/j.brainres.2010.03.013
321,Katayama_2010_ClinNeurophysiol_20554474.pdf,cTBS,,AMT,ML,E,200.0,5_10,,80.0,,,,MagSti,R2,F8,90.0,,coil_siz: mean loop diameter,1,20554474,10.1016/j.clinph.2010.05.014,https://doi.org/10.1016/j.clinph.2010.05.014
322,Katayama_2010_ClinNeurophysiol_20554474.pdf,iTBS,,AMT,ML,E,200.0,5_10,,80.0,,,,MagSti,R2,F8,90.0,,coil_siz: mean loop diameter,1,20554474,10.1016/j.clinph.2010.05.014,https://doi.org/10.1016/j.clinph.2010.05.014
323,Kobayashi_2010_RestorNeurolNeurosci_20714068.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R,F8,70.0,,ipsilateral,1,20714068,10.3233/RNN-2010-0562,https://doi.org/10.3233/RNN-2010-0562
324,Kobayashi_2010_RestorNeurolNeurosci_20714068.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R,F8,70.0,,contralateral,1,20714068,10.3233/RNN-2010-0562,https://doi.org/10.3233/RNN-2010-0562
325,Meppelink_2010_JNeurolNeurosurgPsychiatry_20547615.pdf,rTMS,1.0,FXD,,,,,,,,,80.0,,,,,,site: V5/MT; sparse information,1,20547615,10.1136/jnnp.2009.183087,https://doi.org/10.1136/jnnp.2009.183087
326,Moore_2010_ProcBiolSci_20375048.pdf,cTBS,,AMT,ML,E,200.0,5_10,5-10%,80.0,,,,MagSti,SR,F8,70.0,,site: pre-SMA,1,20375048,10.1098/rspb.2010.0404,https://doi.org/10.1098/rspb.2010.0404
327,Moore_2010_ProcBiolSci_20375048.pdf,cTBS,,AMT,ML,E,200.0,5_10,5-10%,80.0,,,,MagSti,SR,F8,70.0,,site: sensorymotor hand area,1,20375048,10.1098/rspb.2010.0404,https://doi.org/10.1098/rspb.2010.0404
328,Oberman_2010_FrontSynapticNeurosci_21423512.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,,MagSti,SR,F8,,,group: healthy,1,21423512,10.3389/fnsyn.2010.00026,https://doi.org/10.3389/fnsyn.2010.00026
329,Oberman_2010_FrontSynapticNeurosci_21423512.pdf,iTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,,MagSti,SR,F8,,,group: healthy,1,21423512,10.3389/fnsyn.2010.00026,https://doi.org/10.3389/fnsyn.2010.00026
330,Oberman_2010_FrontSynapticNeurosci_21423512.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,,MagSti,SR,F8,,,group: FXS,1,21423512,10.3389/fnsyn.2010.00026,https://doi.org/10.3389/fnsyn.2010.00026
331,Oberman_2010_FrontSynapticNeurosci_21423512.pdf,iTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,,MagSti,SR,F8,,,group: FXS,1,21423512,10.3389/fnsyn.2010.00026,https://doi.org/10.3389/fnsyn.2010.00026
332,Oberman_2010_FrontSynapticNeurosci_21423512.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,,MagSti,SR,F8,,,group: ASD,1,21423512,10.3389/fnsyn.2010.00026,https://doi.org/10.3389/fnsyn.2010.00026
333,Oberman_2010_FrontSynapticNeurosci_21423512.pdf,iTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,,MagSti,SR,F8,,,group: ASD,1,21423512,10.3389/fnsyn.2010.00026,https://doi.org/10.3389/fnsyn.2010.00026
334,Verbruggen_2010_ProcNatlAcadSciUSA_20631303.pdf,cTBS,,TT,,,,,,,,,30.0,MagSti,R2,F8,70.0,,site: rIFC; MSO range: 20-39%,1,20631303,10.1073/pnas.1001957107,https://doi.org/10.1073/pnas.1001957107
335,Verbruggen_2010_ProcNatlAcadSciUSA_20631303.pdf,cTBS,,TT,,,,,,,,,30.0,MagSti,R2,F8,70.0,,site: pre-SMA; MSO range: 20-39%,1,20631303,10.1073/pnas.1001957107,https://doi.org/10.1073/pnas.1001957107
336,Wankerl_2010_JNeurosci_20445045.pdf,cTBS,,RMT,ML,E,50.0,5_10,,70.0,,,34.0,MedDan,MPX100,F8,,MC-B70,experiment: 1a-b; protocol: 300 pulses; cTBS + multiple medications; mso: Table 1,1,20445045,10.1523/JNEUROSCI.4673-09.2010,https://doi.org/10.1523/JNEUROSCI.4673-09.2010
337,Wankerl_2010_JNeurosci_20445045.pdf,cTBS,,RMT,ML,E,50.0,5_10,,70.0,,,33.0,MedDan,MPX100,F8,,MC-B70,experiment: 2; protocol: 300 pulses; cTBS + multiple medications and tasks; mso: Table 1,1,20445045,10.1523/JNEUROSCI.4673-09.2010,https://doi.org/10.1523/JNEUROSCI.4673-09.2010
338,Wiener_2010_JCognNeurosci_19199426.pdf,rTMS,10.0,MT,,E,,0.5,,100.0,,,,MagSti,R,F8,70.0,AC,experiment: 1; site: left SMG,1,19199426,10.1162/jocn.2009.21191,https://doi.org/10.1162/jocn.2009.21191
339,Wiener_2010_JCognNeurosci_19199426.pdf,rTMS,10.0,MT,,E,,0.5,,100.0,,,,MagSti,R,F8,70.0,AC,experiment: 1; site: right SMG,1,19199426,10.1162/jocn.2009.21191,https://doi.org/10.1162/jocn.2009.21191
340,Wiener_2010_JCognNeurosci_19199426.pdf,rTMS,10.0,MT,,E,,0.5,,100.0,,,,MagSti,R,F8,70.0,AC,experiment: 2; site: left SMG,1,19199426,10.1162/jocn.2009.21191,https://doi.org/10.1162/jocn.2009.21191
341,Wiener_2010_JCognNeurosci_19199426.pdf,rTMS,10.0,MT,,E,,0.5,,100.0,,,,MagSti,R,F8,70.0,AC,experiment: 2; site: right SMG,1,19199426,10.1162/jocn.2009.21191,https://doi.org/10.1162/jocn.2009.21191
342,Barwood_2011_BrainLang_20678791.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,,F8,70.0,,site: Broca´s area (pars triangularis); MSO range,5,20678791,10.1016/j.bandl.2010.07.004,https://doi.org/10.1016/j.bandl.2010.07.004
343,Cárdenas-Morales_2011_HumBrainMapp_21181786.pdf,iTBS,,AMT,ML,E,200.0,,0.1,90.0,,,,MedDan,MPX100,F8,,MC-B70,th_ri: averaged method,1,21181786,10.1002/hbm.21160,https://doi.org/10.1002/hbm.21160
344,DiLazzaro_2011_JNeurophysiol_21346213.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,110.0,,,54.010000000000005,MedDan,MP,F8,,MCF-B65,mso: Table 2,1,21346213,10.1152/jn.00781.2010,https://doi.org/10.1152/jn.00781.2010
345,DiLazzaro_2011_JNeurophysiol_21346213.pdf,rTMS,5.0,RMT,ML,E,50.0,5_10,,90.0,,,40.32,MedDan,MP,F8,,MCF-B65,mso: Table 3,1,21346213,10.1152/jn.00781.2010,https://doi.org/10.1152/jn.00781.2010
346,DiLazzaro_2011_JNeurophysiol_21346213.pdf,iTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,28.400000000000002,MedDan,MP,F8,,MCF-B65,mso: Table 3,1,21346213,10.1152/jn.00781.2010,https://doi.org/10.1152/jn.00781.2010
347,DiLazzaro_2011_JNeurophysiol_21346213.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,27.92,MedDan,MP,F8,,MCF-B65,mso: Table 2,1,21346213,10.1152/jn.00781.2010,https://doi.org/10.1152/jn.00781.2010
348,Dusek_2011_NeuroEndocrinolLett_21876488.pdf,iTBS,,RMT,,E,150.0,,,100.0,,,,MagSti,R,F8,70.0,,site: precuneus,1,21876488,,https://doi.org/None
349,Dusek_2011_NeuroEndocrinolLett_21876488.pdf,iTBS,,RMT,,E,150.0,,,100.0,,,,MagSti,R,F8,70.0,,site: SMA,1,21876488,,https://doi.org/None
350,Fitzgerald_2011_PsycholMed_20925972.pdf,rTMS,1.0,RMT,CITE,V,,,,110.0,,,,MedDan,MPR30,F8,70.0,,group: 1; protocol: sequential bilateral; site: right hemisphere,5,20925972,10.1017/S0033291710001923,https://doi.org/10.1017/S0033291710001923
351,Fitzgerald_2011_PsycholMed_20925972.pdf,rTMS,10.0,RMT,CITE,V,,,,110.0,,,,MedDan,MPR30,F8,70.0,,group: 1; protocol: sequential bilateral; site: left hemisphere,5,20925972,10.1017/S0033291710001923,https://doi.org/10.1017/S0033291710001923
352,Fitzgerald_2011_PsycholMed_20925972.pdf,rTMS,1.0,RMT,CITE,V,,,,110.0,,,,MedDan,MPR30,F8,70.0,,group: 2; protocol: sequential bilateral; site: left hemisphere,5,20925972,10.1017/S0033291710001923,https://doi.org/10.1017/S0033291710001923
353,Fitzgerald_2011_PsycholMed_20925972.pdf,rTMS,1.0,RMT,CITE,V,,,,110.0,,,,MedDan,MPR30,F8,70.0,,group: 2; protocol: sequential bilateral; site: right hemisphere,5,20925972,10.1017/S0033291710001923,https://doi.org/10.1017/S0033291710001923
354,Fitzgerald_2011_PsycholMed_20925972.pdf,rTMS,1.0,RMT,CITE,V,,,,110.0,,,,MedDan,MPR30,F8,70.0,,group: 3; site: unilateral right,5,20925972,10.1017/S0033291710001923,https://doi.org/10.1017/S0033291710001923
355,Fregni_2011_EurJPain_20822942.pdf,rTMS,1.0,FXD,,,,,,,,,70.0,MagSti,SR,F8,70.0,,site: right secondary somatosensory cortex,5,20822942,10.1016/j.ejpain.2010.08.002,https://doi.org/10.1016/j.ejpain.2010.08.002
356,Fried_2011_PLoSOne_22087266.pdf,rTMS,1.0,PT,ML,,,0.5,,90.0,,,,MagSti,SR,F8,70.0,AC,experiment: 2,5,22087266,10.1371/journal.pone.0027204,https://doi.org/10.1371/journal.pone.0027204
357,González-García_2011_JNeurol_21298283.pdf,rTMS,25.0,RMT,ML,,,,,80.0,,,,MagSti,R2,F8,,,site: right M1; protocol: bilateral sequential,1,21298283,10.1007/s00415-011-5923-2,https://doi.org/10.1007/s00415-011-5923-2
358,González-García_2011_JNeurol_21298283.pdf,rTMS,25.0,RMT,ML,,,,,80.0,,,,MagSti,R2,F8,,,site: left M1; protocol: bilateral sequential,1,21298283,10.1007/s00415-011-5923-2,https://doi.org/10.1007/s00415-011-5923-2
359,Ishibashi_2011_Neuropsychologia_21219917.pdf,rTMS,1.0,RMT,ML,,,,,120.0,,,58.8,MagSti,R2,F8,70.0,,site: ATL; MSO range: 40-64% for RMT; MSO max: 67%,1,21219917,10.1016/j.neuropsychologia.2011.01.004,https://doi.org/10.1016/j.neuropsychologia.2011.01.004
360,Ishibashi_2011_Neuropsychologia_21219917.pdf,rTMS,1.0,RMT,ML,,,,,120.0,,,58.8,MagSti,R2,F8,70.0,,site: IPL; MSO range: 40-64% for RMT; MSO max: 67%,1,21219917,10.1016/j.neuropsychologia.2011.01.004,https://doi.org/10.1016/j.neuropsychologia.2011.01.004
361,Klucharev_2011_JNeurosci_21849554.pdf,cTBS,,AMT,ML,E,,0.5,,80.0,,,25.0,MagSti,R,F8-D,110.0,,MSO range: 21-27%; site: pMFC,1,21849554,10.1523/JNEUROSCI.1869-11.2011,https://doi.org/10.1523/JNEUROSCI.1869-11.2011
362,Koch_2011_JAlzheimers_21606570.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,SR,,,,group: healthy,1,21606570,10.3233/JAD-2011-110116,https://doi.org/10.3233/JAD-2011-110116
363,Koch_2011_JAlzheimers_21606570.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,SR,,,,group: AD,1,21606570,10.3233/JAD-2011-110116,https://doi.org/10.3233/JAD-2011-110116
364,Kreuzer_2011_FrontSystNeurosci_22069382.pdf,rTMS,1.0,RMT,ML,E,50.0,4_8,,110.0,,,,MedDan,,F8,,Cool B65,,1,22069382,10.3389/fnsys.2011.00088,https://doi.org/10.3389/fnsys.2011.00088
365,Kreuzer_2011_FrontSystNeurosci_22069382.pdf,rTMS,1.0,RMT,ML,E,50.0,4_8,,110.0,,,,MedDan,,F8,,Cool B65,protocol: sequential; site: right DLPFC,1,22069382,10.3389/fnsys.2011.00088,https://doi.org/10.3389/fnsys.2011.00088
366,Kreuzer_2011_FrontSystNeurosci_22069382.pdf,rTMS,1.0,RMT,ML,E,50.0,4_8,,110.0,,,,MedDan,,F8,,Cool B65,protocol: sequential; site: left temporal,1,22069382,10.3389/fnsys.2011.00088,https://doi.org/10.3389/fnsys.2011.00088
367,Meehan_2011_NeurosciLett_21683125.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,,MagSti,SR2,F8,70.0,AC,site: S1c,5,21683125,10.1016/j.neulet.2011.05.237,https://doi.org/10.1016/j.neulet.2011.05.237
368,Meehan_2011_NeurosciLett_21683125.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,,MagSti,SR2,F8,70.0,AC,site: M1c,5,21683125,10.1016/j.neulet.2011.05.237,https://doi.org/10.1016/j.neulet.2011.05.237
369,Naeser_2011_BrainLang_21864891.pdf,rTMS,1.0,MT,CITE,,,,,90.0,,,,MagSti,SR,F8,70.0,,"multiple sites: PTr, POp, M1, STG (all in the RH)",5,21864891,10.1016/j.bandl.2011.07.005,https://doi.org/10.1016/j.bandl.2011.07.005
370,PaillèreMartinot_2011_Neuropsychopharmacology_21849980.pdf,rTMS,10.0,MT,,,,,,90.0,,,,MagSti,SR,F8,,AC,group: standard rTMS,1,21849980,10.1038/npp.2011.161,https://doi.org/10.1038/npp.2011.161
371,PaillèreMartinot_2011_Neuropsychopharmacology_21849980.pdf,rTMS,10.0,MT,,,,,,90.0,,,,MagSti,SR,F8,,AC,group: Pet-guided rTMS,1,21849980,10.1038/npp.2011.161,https://doi.org/10.1038/npp.2011.161
372,Romei_2011_CurrBiol_21315592.pdf,rTMS,5.0,FXD,,,,,,,,,60.0,MagSti,R2,F8,70.0,,site: right IPS,1,21315592,10.1016/j.cub.2011.01.035,https://doi.org/10.1016/j.cub.2011.01.035
373,Romei_2011_CurrBiol_21315592.pdf,rTMS,5.0,FXD,,,,,,,,,60.0,MagSti,R2,F8,70.0,,site: right IPS,1,21315592,10.1016/j.cub.2011.01.035,https://doi.org/10.1016/j.cub.2011.01.035
374,Short_2011_Pain_21764215.pdf,rTMS,10.0,RMT,PEST_CITE,,,,,120.0,,,,,,,,,device: reported only for single pulse TMS,1,21764215,10.1016/j.pain.2011.05.033,https://doi.org/10.1016/j.pain.2011.05.033
375,Sun_2011_ClinEEGNeurosci_21309441.pdf,rTMS,0.5,RMT,,,,,,90.0,,,,MagSti,SR,F8,87.0,,coil_siz: outer diameter,1,21309441,10.1177/155005941104200109,https://doi.org/10.1177/155005941104200109
376,Vanderhasselt_2011_Neuropsychologia_21414332.pdf,rTMS,10.0,RMT,,E,,,,110.0,,,,MagSti,HS,F8,70.0,,site: right DLPFC,5,21414332,10.1016/j.neuropsychologia.2011.03.006,https://doi.org/10.1016/j.neuropsychologia.2011.03.006
377,Zanto_2011_NatNeurosci_21441920.pdf,rTMS,1.0,FXD,,,,,,,,,65.0,MagSti,R,F8,70.0,,site: right IFJ; mso: corresponds to ca. 120% AMT,1,21441920,10.1038/nn.2773,https://doi.org/10.1038/nn.2773
378,Ahmed_2012_JNeurol_21671144.pdf,rTMS,20.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R,F8,70.0,,,4,21671144,10.1007/s00415-011-6128-4,https://doi.org/10.1007/s00415-011-6128-4
379,Ahmed_2012_JNeurol_21671144.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,100.0,,,,MagSti,R,F8,70.0,,,4,21671144,10.1007/s00415-011-6128-4,https://doi.org/10.1007/s00415-011-6128-4
380,AzilaNoh_2012_HumBrainMapp_21823206.pdf,rTMS,11.0,RMT,ML,E,50.0,5_10,,100.0,,,77.3,MagSti,R,F8,70.0,,frq: individual mu rhythm (10-12 Hz); MSO range: 65-89%; rTMS 20 pulses,4,21823206,10.1002/hbm.21355,https://doi.org/10.1002/hbm.21355
381,AzilaNoh_2012_HumBrainMapp_21823206.pdf,rTMS,11.0,RMT,ML,E,50.0,5_10,,100.0,,,77.3,MagSti,R,F8,70.0,,frq: individual mu rhythm (10-12 Hz); MSO range: 65-89%; rTMS 60 pulses,4,21823206,10.1002/hbm.21355,https://doi.org/10.1002/hbm.21355
382,Brusa_2012_ParkinsonismRelatDisord_21920793.pdf,cTBS,,AMT,,,,,,80.0,,,34.4,MagSti,SR,F8,70.0,,site: left cerebellum; protocol: sequential bilateral,1,21920793,10.1016/j.parkreldis.2011.08.019,https://doi.org/10.1016/j.parkreldis.2011.08.019
383,Brusa_2012_ParkinsonismRelatDisord_21920793.pdf,cTBS,,AMT,,,,,,80.0,,,34.4,MagSti,SR,F8,70.0,,site: right cerebellum; protocol: sequential bilateral,1,21920793,10.1016/j.parkreldis.2011.08.019,https://doi.org/10.1016/j.parkreldis.2011.08.019
384,Chang_2012_RestorNeurolNeurosci_22555430.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,80.0,,,,MagSti,R,F8,,,,1,22555430,10.3233/RNN-2012-110162,https://doi.org/10.3233/RNN-2012-110162
385,Clerget_2012_JCognNeurosci_21812572.pdf,cTBS,,RMT,ML,E,50.0,5_10,,80.0,,,,MagSti,SR,F8,70.0,,site: left BA44,1,21812572,10.1162/jocn_a_00108,https://doi.org/10.1162/jocn_a_00108
386,deTommaso_2012_NeurosciLett_22230893.pdf,rTMS,1.0,MT,ML,E,,5_10,,90.0,,,,MedDan,MPX100,F8,,WC,,1,22230893,10.1016/j.neulet.2011.12.043,https://doi.org/10.1016/j.neulet.2011.12.043
387,deTommaso_2012_NeurosciLett_22230893.pdf,rTMS,5.0,MT,ML,E,,5_10,,90.0,,,,MedDan,MPX100,F8,,WC,,1,22230893,10.1016/j.neulet.2011.12.043,https://doi.org/10.1016/j.neulet.2011.12.043
388,deVries_2012_ClinNeurolNeurosurg_22386903.pdf,rTMS,1.0,MT,,,,,,115.0,,,,MagSti,R,F8,,,"coil_mo: MRI-compatible, non-ferromagnetic coil",4,22386903,10.1016/j.clineuro.2012.02.006,https://doi.org/10.1016/j.clineuro.2012.02.006
389,Downar_2012_FrontPsychaitry_22529822.pdf,rTMS,10.0,RMT,CITE,,,,,120.0,,,,MagVen,MPR30,,,Cool-DB80,coil_mo: fluid cooled; site: right DMPFC,1,22529822,10.3389/fpsyt.2012.00030,https://doi.org/10.3389/fpsyt.2012.00030
390,Downar_2012_FrontPsychaitry_22529822.pdf,rTMS,10.0,RMT,CITE,,,,,120.0,,,,MagVen,MPR30,,,Cool-DB80,coil_mo: fluid cooled; site: left DMPFC,1,22529822,10.3389/fpsyt.2012.00030,https://doi.org/10.3389/fpsyt.2012.00030
391,Kakuda_2012_JNeuroengRehabil_22264239.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagVen,MPR30,F8,70.0,,,1,22264239,10.1186/1743-0003-9-4,https://doi.org/10.1186/1743-0003-9-4
392,Kito_2012_BrainStimul_22019081.pdf,rTMS,10.0,RMT,CITE,V,,,,100.0,,,,MagSti,SR,F8,70.0,,,1,22019081,10.1016/j.brs.2011.09.004,https://doi.org/10.1016/j.brs.2011.09.004
393,Lefaucheur_2012_NeurophysiolClin_22500699.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,110.0,,,,MagVen,MPX100,F8,,cool-B65,,4,22500699,10.1016/j.neucli.2011.12.001,https://doi.org/10.1016/j.neucli.2011.12.001
394,Marini_2012_JCognNeurosci_22905815.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,47.43000000000001,MagSti,R,F8,70.0,AC,site: left IFG; MSO range: 40-66% for RMT,1,22905815,10.1162/jocn_a_00283,https://doi.org/10.1162/jocn_a_00283
395,Marini_2012_JCognNeurosci_22905815.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,47.43000000000001,MagSti,R,F8,70.0,AC,site: right IFG; MSO range: 40-66% for RMT,1,22905815,10.1162/jocn_a_00283,https://doi.org/10.1162/jocn_a_00283
396,Peng_2012_JAffectDisord_22217432.pdf,rTMS,15.0,RMT,,,,,,,100.0,110.0,,MedDan,MPR30,F8,,WC,,1,22217432,10.1016/j.jad.2011.12.006,https://doi.org/10.1016/j.jad.2011.12.006
397,Platz_2012_RestorNeurolNeurosci_22398421.pdf,cTBS,,AMT,ML,E,200.0,5_10,0.2,80.0,,,,MagSti,R,F8,70.0,AC,multipe sites: 4 locations,1,22398421,10.3233/RNN-2012-110204,https://doi.org/10.3233/RNN-2012-110204
398,Richieri_2012_ProgNeuropsychopharmacolBiolPsychiatry_22850205.pdf,rTMS,10.0,MT,ML,V,,,,120.0,,,,MedDan,MPX100,F8,,WC,left DLPFC,4,22850205,10.1016/j.pnpbp.2012.07.012,https://doi.org/10.1016/j.pnpbp.2012.07.012
399,Richieri_2012_ProgNeuropsychopharmacolBiolPsychiatry_22850205.pdf,rTMS,1.0,MT,ML,V,,,,120.0,,,,MedDan,MPX100,F8,,WC,right DLPFC,4,22850205,10.1016/j.pnpbp.2012.07.012,https://doi.org/10.1016/j.pnpbp.2012.07.012
400,Rossetti_2012_EurJNeurosci_22626449.pdf,rTMS,13.0,RMT,ML,V,,3_6,,110.0,,,64.9,MagSti,SR,F8,70.0,,site: SI,1,22626449,10.1111/j.1460-9568.2012.08137.x,https://doi.org/10.1111/j.1460-9568.2012.08137.x
401,Rossetti_2012_EurJNeurosci_22626449.pdf,rTMS,13.0,RMT,ML,V,,3_6,,110.0,,,64.9,MagSti,SR,F8,70.0,,site: V1,1,22626449,10.1111/j.1460-9568.2012.08137.x,https://doi.org/10.1111/j.1460-9568.2012.08137.x
402,Takeuchi_2012_NeurorehabilNeuralRepair_22412170.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R,F8,70.0,,group: rTMS + tDCS,1,22412170,10.1177/1545968311433295,https://doi.org/10.1177/1545968311433295
403,Takeuchi_2012_NeurorehabilNeuralRepair_22412170.pdf,rTMS,1.0,RMT,ML,E,50.0,5_10,,90.0,,,,MagSti,R,F8,70.0,,group: rTMS,1,22412170,10.1177/1545968311433295,https://doi.org/10.1177/1545968311433295
404,Torii_2012_Neuroreport_23108044.pdf,rTMS,0.25,MT,,E,50.0,6_10,,80.0,,,,MagSti,SR,F8,70.0,,site: left SMG,1,23108044,10.1097/WNR.0b013e32835afaf0,https://doi.org/10.1097/WNR.0b013e32835afaf0
405,Torii_2012_Neuroreport_23108044.pdf,rTMS,0.5,MT,,E,50.0,6_10,,80.0,,,,MagSti,SR,F8,70.0,,site: left SMG,1,23108044,10.1097/WNR.0b013e32835afaf0,https://doi.org/10.1097/WNR.0b013e32835afaf0
406,Torii_2012_Neuroreport_23108044.pdf,rTMS,0.75,MT,,E,50.0,6_10,,80.0,,,,MagSti,SR,F8,70.0,,site: left SMG,1,23108044,10.1097/WNR.0b013e32835afaf0,https://doi.org/10.1097/WNR.0b013e32835afaf0
407,Torii_2012_Neuroreport_23108044.pdf,rTMS,1.0,MT,,E,50.0,6_10,,80.0,,,,MagSti,SR,F8,70.0,,site: right SMG,1,23108044,10.1097/WNR.0b013e32835afaf0,https://doi.org/10.1097/WNR.0b013e32835afaf0
408,Torii_2012_Neuroreport_23108044.pdf,rTMS,0.25,MT,,E,50.0,6_10,,80.0,,,,MagSti,SR,F8,70.0,,site: right SMG,1,23108044,10.1097/WNR.0b013e32835afaf0,https://doi.org/10.1097/WNR.0b013e32835afaf0
409,Torii_2012_Neuroreport_23108044.pdf,rTMS,0.5,MT,,E,50.0,6_10,,80.0,,,,MagSti,SR,F8,70.0,,site: right SMG,1,23108044,10.1097/WNR.0b013e32835afaf0,https://doi.org/10.1097/WNR.0b013e32835afaf0
410,Torii_2012_Neuroreport_23108044.pdf,rTMS,0.75,MT,,E,50.0,6_10,,80.0,,,,MagSti,SR,F8,70.0,,site: right SMG,1,23108044,10.1097/WNR.0b013e32835afaf0,https://doi.org/10.1097/WNR.0b013e32835afaf0
411,Torii_2012_Neuroreport_23108044.pdf,rTMS,1.0,MT,,E,50.0,6_10,,80.0,,,,MagSti,SR,F8,70.0,,site: right SMG,1,23108044,10.1097/WNR.0b013e32835afaf0,https://doi.org/10.1097/WNR.0b013e32835afaf0
412,vanNuenen_2012_JNeurosci_22496573.pdf,cTBS,,AMT,ML,E,100.0,5_10,,80.0,,,,,,,,,device: defined only for single pulse TMS; mt_uV= 100-250 uV,1,22496573,10.1523/JNEUROSCI.5673-11.2012,https://doi.org/10.1523/JNEUROSCI.5673-11.2012
413,vanSchouwenburg_2012_JNeurosci_22514324.pdf,rTMS,10.0,RMT,ML,E,50.0,5_10,,90.0,,,48.3,MagSti,SR,F8,70.0,,site: M1,4,22514324,10.1523/JNEUROSCI.6428-11.2012,https://doi.org/10.1523/JNEUROSCI.6428-11.2012
414,Acheson_2013_JCognNeurosci_23767923.pdf,cTBS,,AMT,ML,E,200.0,5_10,15.0,80.0,,,33.0,MagSti,SR,F8,70.0,,site: left MTG,4,23767923,10.1162/jocn_a_00430,https://doi.org/10.1162/jocn_a_00430
415,Acheson_2013_JCognNeurosci_23767923.pdf,cTBS,,AMT,ML,E,200.0,5_10,15.0,80.0,,,33.0,MagSti,SR,F8,70.0,,site: left IFG,4,23767923,10.1162/jocn_a_00430,https://doi.org/10.1162/jocn_a_00430
416,Balconi_2013_PsyhiatryRes_23601793.pdf,rTMS,5.0,MT,ML,V,,8_10,,100.0,,,,MagSti,SR2,F8,70.0,,,1,23601793,10.1016/j.psychres.2013.03.032,https://doi.org/10.1016/j.psychres.2013.03.032
417,Garg_2013_JECT_23303419.pdf,rTMS,5.0,RMT,CITE,,,,,100.0,,,,MagSti,R,F8-D,,DC,"coil_mo: probably a double cone coil described as ""double-angled shaped"" coil",4,23303419,10.1097/YCT.0b013e3182706aa1,https://doi.org/10.1097/YCT.0b013e3182706aa1
